"SH";"1";"";"";"";"20/01/2026 12:15:52";"20/01/2026 12:15:59";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\PANTANAL BAIXO\PANTANAL ESGOTO-REV3.dwg";"NS009";"";"";"PDF24";"";"A3";"0";"Plotted"
"JF";"1";"";"";"";"";"20/01/2026 12:15:59";"";"";"";"";"";"";"";"";"";"";"";"Plotted"
"JS";"2";"";"";"";"20/01/2026 12:35:09";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
"SH";"2";"";"";"";"20/01/2026 12:35:14";"20/01/2026 12:35:21";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\PANTANAL BAIXO\PANTANAL ESGOTO-REV3.dwg";"NS010";"";"";"PDF24";"";"A3";"0";"Plotted"
"JF";"2";"";"";"";"";"20/01/2026 12:35:21";"";"";"";"";"";"";"";"";"";"";"";"Plotted"
"JS";"1";"";"";"";"20/01/2026 14:31:43";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
"SH";"1";"";"";"";"20/01/2026 14:31:43";"20/01/2026 14:31:47";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\PANTANAL BAIXO\PANTANAL ESGOTO-REV3.dwg";"NS011";"";"";"PDF24";"";"A3";"0";"Plotted"
"JF";"1";"";"";"";"";"20/01/2026 14:31:47";"";"";"";"";"";"";"";"";"";"";"";"Plotted"
"JS";"2";"";"";"";"20/01/2026 14:51:08";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
"SH";"2";"";"";"";"20/01/2026 14:51:08";"20/01/2026 14:51:12";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\PANTANAL BAIXO\PANTANAL ESGOTO-REV3.dwg";"NS012";"";"";"PDF24";"";"A3";"0";"Plotted"
"JF";"2";"";"";"";"";"20/01/2026 14:51:12";"";"";"";"";"";"";"";"";"";"";"";"Plotted"
"JS";"3";"";"";"";"20/01/2026 15:01:55";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
